Unnamed: 0	Virus Strain Name	Accession_ID	Lineage	Sample_Collection_Date	country	province	city	merged_lineage	date
39139	hCoV-19/Shanxi/TYCDC-211/2023	EPI_ISL_17951353	XBB.1.16.1	6/1/2023	China	Shanxi	Taiyuan	XBB.1.16*	2023-06-01
39150	hCoV-19/Gansu/BYCDC086/2023	EPI_ISL_17951257	EG.5.1	6/1/2023	China	Gansu	Baiyin	XBB.1.9*	2023-06-01
39163	hCoV-19/Yunnan/YNCDC-1311/2023	EPI_ISL_17830408	XBB.1.9.1	6/1/2023	China	Yunnan		XBB.1.9*	2023-06-01
39166	hCoV-19/Yunnan/YNCDC-1312/2023	EPI_ISL_17830356	FY.3	6/1/2023	China	Yunnan		XBB.1.22*	2023-06-01
39174	hCoV-19/Shanghai/SCDC-XG06-7753/2023	EPI_ISL_17811364	FL.2	6/1/2023	China	Shanghai		XBB.1.9*	2023-06-01
39202	hCoV-19/Shanghai/SCDC-HG0605-1639/2023	EPI_ISL_17811041	XBB.1.16	6/1/2023	China	Shanghai		XBB.1.16*	2023-06-01
39221	hCoV-19/Sichuan/ZGCDC-zgxg284/2023	EPI_ISL_17808400	FL.4	6/1/2023	China	Sichuan	Zigong	XBB.1.9*	2023-06-01
39227	hCoV-19/Sichuan/GYCDC-CX137/2023	EPI_ISL_17808116	XBB.1.5.24	6/1/2023	China	Sichuan	Guangyuan	XBB.1.5*	2023-06-01
39231	hCoV-19/Sichuan/GYCDC-CX131/2023	EPI_ISL_17808112	XBB.1.16	6/1/2023	China	Sichuan	Guangyuan	XBB.1.16*	2023-06-01
39238	hCoV-19/Jiangxi/JXML-551/2023	EPI_ISL_17794618	FU.1	6/1/2023	China	Jiangxi		XBB.1.16*	2023-06-01
39239	hCoV-19/Jiangxi/JXML-541/2023	EPI_ISL_17794617	XBB.1.9.1	6/1/2023	China	Jiangxi		XBB.1.9*	2023-06-01
39240	hCoV-19/Jiangxi/JXGZ-289/2023	EPI_ISL_17794437	FL.2	6/1/2023	China	Jiangxi		XBB.1.9*	2023-06-01
39243	SARS-CoV-2/human/CHN/LNCDC-185-21/2023	EPI_ISL_17850707	FR.1	6/1/2023	China	Liaoning		BA.2.75*	2023-06-01
39244	SARS-CoV-2/human/CHN/LNCDC-185-20/2023	EPI_ISL_17850706	FR.1	6/1/2023	China	Liaoning		BA.2.75*	2023-06-01
39245	SARS-CoV-2/human/CHN/AQCDC-086/2023	EPI_ISL_17837070	XBB.1.16	6/1/2023	China	Anhui		XBB.1.16*	2023-06-01
39246	SARS-CoV-2/human/CHN/AQCDC-085/2023	EPI_ISL_17837071	XBB.1.5.24	6/1/2023	China	Anhui		XBB.1.5*	2023-06-01
39249	SARS-CoV-2/human/CHN/AQCDC-080/2023	EPI_ISL_17837076	XBB.1.5	6/1/2023	China	Anhui		XBB.1.5*	2023-06-01
39254	SARS-CoV-2/human/CHN/YNCDC-1126/2023	EPI_ISL_17808279	EG.5.1	6/1/2023	China	Yunnan		XBB.1.9*	2023-06-01
39259	SARS-CoV-2/human/CHN/YNCDC-1106/2023	EPI_ISL_17808259	XBB.1.22.1	6/1/2023	China	Yunnan		XBB.1.22*	2023-06-01
39433	hCoV-19/Jiangsu/YCCDC-245/2023	EPI_ISL_17978498	FR.1.1	6/2/2023	China	Jiangsu		BA.2.75*	2023-06-02
39450	hCoV-19/Anhui/XCCDC-105/2023	EPI_ISL_17830279	FE.1.1	6/2/2023	China	Anhui	Xuancheng	Others	2023-06-02
39454	hCoV-19/Fujian/FCDC-QZ06S013/2023	EPI_ISL_17819881	FE.1.1	6/2/2023	China	Fujian	Quanzhou	Others	2023-06-02
39464	hCoV-19/Shanghai/SCDC-HG0605-1677/2023	EPI_ISL_17811058	FV.1	6/2/2023	China	Shanghai		Others	2023-06-02
39467	hCoV-19/Shanghai/SCDC-HG0605-1671/2023	EPI_ISL_17811055	FV.1	6/2/2023	China	Shanghai		Others	2023-06-02
39469	hCoV-19/Shanghai/SCDC-HG0605-1667/2023	EPI_ISL_17811053	FV.1	6/2/2023	China	Shanghai		Others	2023-06-02
39495	hCoV-19/Shanghai/SCDC-HG0602-1564/2023	EPI_ISL_17811005	FL.2	6/2/2023	China	Shanghai		XBB.1.9*	2023-06-02
39513	hCoV-19/Sichuan/CDCDC-19-CX2070/2023	EPI_ISL_17808090	FL.2	6/2/2023	China	Sichuan	Chengdu	XBB.1.9*	2023-06-02
39524	hCoV-19/Hubei/HCDC-XG1986/2023	EPI_ISL_17801873	FU.1	6/2/2023	China	Hubei	Xiaogan	XBB.1.16*	2023-06-02
39531	SARS-CoV-2/Human/CHN/HLJCDC-1446/2023	EPI_ISL_17850337	XBB.1.16	6/2/2023	China	Heilongjiang		XBB.1.16*	2023-06-02
39534	SARS-CoV-2/Human/CHN/HLJCDC-1409/2023	EPI_ISL_17850303	EG.1	6/2/2023	China	Heilongjiang		XBB.1.9*	2023-06-02
39676	hCoV-19/Henan/XCCDC060812/2023	EPI_ISL_17956802	FL.2	6/3/2023	China	Henan	Xuchang	XBB.1.9*	2023-06-03
39681	hCoV-19/Qinghai/QHCDC-ETYY-249/2023	EPI_ISL_17951260	EG.5.1	6/3/2023	China	Qinghai		XBB.1.9*	2023-06-03
39685	hCoV-19/Hubei/HCDC-XG2089/2023	EPI_ISL_17836993	FY.3	6/3/2023	China	Hubei	Xiaogan	XBB.1.22*	2023-06-03
39712	hCoV-19/Shanghai/SCDC-HG0605-1715/2023	EPI_ISL_17811083	XBB.1.5	6/3/2023	China	Shanghai		XBB.1.5*	2023-06-03
39741	hCoV-19/Fujian/FCDC-XM060305/2023	EPI_ISL_17802008	FR.1	6/3/2023	China	Fujian		BA.2.75*	2023-06-03
39742	hCoV-19/Fujian/FCDC-XM060304/2023	EPI_ISL_17802007	FR.1	6/3/2023	China	Fujian		BA.2.75*	2023-06-03
39743	hCoV-19/Fujian/FCDC-XM060303/2023	EPI_ISL_17802006	FR.1	6/3/2023	China	Fujian		BA.2.75*	2023-06-03
39744	hCoV-19/Fujian/FCDC-XM060302/2023	EPI_ISL_17802005	FR.1	6/3/2023	China	Fujian		BA.2.75*	2023-06-03
39745	hCoV-19/Fujian/FCDC-XM060301/2023	EPI_ISL_17802004	FR.1	6/3/2023	China	Fujian		BA.2.75*	2023-06-03
39747	hCoV-19/Jiangxi/JXGZ-288/2023	EPI_ISL_17794436	FL.2	6/3/2023	China	Jiangxi		XBB.1.9*	2023-06-03
39749	hCoV-19/Qinghai/QCDC-HNZYY-90/2023	EPI_ISL_17785322	FL.2	6/3/2023	China	Qinghai		XBB.1.9*	2023-06-03
39753	SARS-CoV-2/human/CHN/YNCDC-1213/2023	EPI_ISL_17808365	XBB.1.16.1	6/3/2023	China	Yunnan		XBB.1.16*	2023-06-03
39912	hCoV-19/Henan/XXCDC-060715/2023	EPI_ISL_18213301	FR.1.4	6/4/2023	China	Henan		BA.2.75*	2023-06-04
39922	hCoV-19/Henan/XYCDC-0148/2023	EPI_ISL_17988118	FY.3	6/4/2023	China	Henan		XBB.1.22*	2023-06-04
39927	hCoV-19/Henan/PYCDC-XG108/2023	EPI_ISL_17972965	XBB.1.9.2	6/4/2023	China	Henan	Puyang	XBB.1.9*	2023-06-04
39932	hCoV-19/Henan/HBCDC-cx06/2023	EPI_ISL_17956790	FY.3	6/4/2023	China	Henan	Hebi	XBB.1.22*	2023-06-04
39933	hCoV-19/Henan/HBCDC-cx03/2023	EPI_ISL_17956787	XBB.1.19.1	6/4/2023	China	Henan	Hebi	Others	2023-06-04
39950	hCoV-19/Shanghai/SCDC-XG06-8334/2023	EPI_ISL_17836653	FY.3	6/4/2023	China	Shanghai		XBB.1.22*	2023-06-04
39962	hCoV-19/Shanghai/SCDC-XG06-8350/2023	EPI_ISL_17836640	FR.1	6/4/2023	China	Shanghai		BA.2.75*	2023-06-04
39969	hCoV-19/Yunnan/YNCDC-1290/2023	EPI_ISL_17830428	FL.2	6/4/2023	China	Yunnan		XBB.1.9*	2023-06-04
39974	hCoV-19/Taiwan/CDC-W28038/2023	EPI_ISL_17811719	EG.5.1	6/4/2023	China	Taiwan		XBB.1.9*	2023-06-04
40002	hCoV-19/Shanghai/SCDC-HG0605-1731/2023	EPI_ISL_17811095	XBB.1.16	6/4/2023	China	Shanghai		XBB.1.16*	2023-06-04
40017	hCoV-19/Jiangxi/JXGZ-281/2023	EPI_ISL_17794429	FU.1	6/4/2023	China	Jiangxi		XBB.1.16*	2023-06-04
40022	hCoV-19/Qinghai/QCDC-HSZ-278/2023	EPI_ISL_17785323	FL.4	6/4/2023	China	Qinghai		XBB.1.9*	2023-06-04
40029	SARS-CoV-2/human/CHN/YNCDC-1216/2023	EPI_ISL_17808368	XBB.2.3.5	6/4/2023	China	Yunnan		XBB.2.3*	2023-06-04
40032	SARS-CoV-2/human/CHN/YNCDC-1136/2023	EPI_ISL_17808289	XBB.1.16.1	6/4/2023	China	Yunnan		XBB.1.16*	2023-06-04
40262	hCoV-19/Anhui/BZCDC-101/2023	EPI_ISL_17999213	FY.3	6/5/2023	China	Anhui	Bozhou	XBB.1.22*	2023-06-05
40282	hCoV-19/Gansu/GSCDC-0374/2023	EPI_ISL_17998853	EG.5.1.1	6/5/2023	China	Gansu		XBB.1.9*	2023-06-05
40300	hCoV-19/Shanghai/SCDC-XG06-8907/2023	EPI_ISL_17956925	XBB.1.9.2	6/5/2023	China	Shanghai		XBB.1.9*	2023-06-05
40302	hCoV-19/Sichuan/MYCDC-XGCX204/2023	EPI_ISL_17850766	FR.1	6/5/2023	China	Sichuan	Mianyang	BA.2.75*	2023-06-05
40307	hCoV-19/Fujian/FCDC-FZLG02523/2023	EPI_ISL_17850173	XBB.1.5.24	6/5/2023	China	Fujian	Fuzhou	XBB.1.5*	2023-06-05
40308	hCoV-19/Fujian/FCDC-FZLG02410/2023	EPI_ISL_17850162	FR.1	6/5/2023	China	Fujian		BA.2.75*	2023-06-05
40312	hCoV-19/Fujian/FCDC-FZLG02406/2023	EPI_ISL_17850158	FR.1	6/5/2023	China	Fujian		BA.2.75*	2023-06-05
40388	hCoV-19/Fujian/FCDC-QZ06S021/2023	EPI_ISL_17819870	FE.1.1	6/5/2023	China	Fujian	Quanzhou	Others	2023-06-05
40398	hCoV-19/Shanghai/SCDC-HG0607-1792/2023	EPI_ISL_17811136	XBB.1.16	6/5/2023	China	Shanghai		XBB.1.16*	2023-06-05
40400	hCoV-19/Shanghai/SCDC-HG0607-1790/2023	EPI_ISL_17811134	XBB.1.5	6/5/2023	China	Shanghai		XBB.1.5*	2023-06-05
40410	hCoV-19/Shanghai/SCDC-HG0607-1772/2023	EPI_ISL_17811124	FR.1	6/5/2023	China	Shanghai		BA.2.75*	2023-06-05
40417	hCoV-19/Sichuan/ZGCDC-zgxg285/2023	EPI_ISL_17808401	FY.3	6/5/2023	China	Sichuan	Zigong	XBB.1.22*	2023-06-05
40421	hCoV-19/Anhui/HNCDC-95/2023	EPI_ISL_17808145	FY.3	6/5/2023	China	Anhui		XBB.1.22*	2023-06-05
40431	hCoV-19/Hubei/HCDC-SY1972/2023	EPI_ISL_17801840	FY.3	6/5/2023	China	Hubei	Shiyan	XBB.1.22*	2023-06-05
40432	hCoV-19/Jiangxi/JXNC-333/2023	EPI_ISL_17794776	EG.5.1	6/5/2023	China	Jiangxi		XBB.1.9*	2023-06-05
40434	hCoV-19/Jiangxi/JXGZ-290/2023	EPI_ISL_17794438	FL.2	6/5/2023	China	Jiangxi		XBB.1.9*	2023-06-05
40437	hCoV-19/Anhui/HBCDC-C63/2023	EPI_ISL_17794008	XBB.1.5.24	6/5/2023	China	Anhui	Huaibei	XBB.1.5*	2023-06-05
40439	SARS-CoV-2/Human/CHN/HLJCDC-1478/2023	EPI_ISL_17850367	XBB.1.5	6/5/2023	China	Heilongjiang		XBB.1.5*	2023-06-05
40442	SARS-CoV-2/Human/CHN/HLJCDC-1475/2023	EPI_ISL_17850364	EG.5.1	6/5/2023	China	Heilongjiang		XBB.1.9*	2023-06-05
40447	SARS-CoV-2/Human/CHN/HLJCDC-1463/2023	EPI_ISL_17850352	XBB.1.16	6/5/2023	China	Heilongjiang		XBB.1.16*	2023-06-05
40455	SARS-CoV-2/Human/CHN/HLJCDC-1454/2023	EPI_ISL_17850343	XBB.1.16	6/5/2023	China	Heilongjiang		XBB.1.16*	2023-06-05
40457	SARS-CoV-2/Human/CHN/HLJCDC-1435/2023	EPI_ISL_17850329	FL.4	6/5/2023	China	Heilongjiang		XBB.1.9*	2023-06-05
40470	SARS-CoV-2/Human/CHN/HLJCDC-1421/2023	EPI_ISL_17850315	XBB.1.5.15	6/5/2023	China	Heilongjiang		XBB.1.5*	2023-06-05
40690	hCoV-19/Xinjiang/XJCDCBAZ-144/2023	EPI_ISL_17998920	GF.1	6/6/2023	China	Xinjiang		XBB.1.5*	2023-06-06
40691	hCoV-19/Gansu/GSCDC-0410/2023	EPI_ISL_17998889	FU.1	6/6/2023	China	Gansu		XBB.1.16*	2023-06-06
40698	hCoV-19/Sichuan/ABZCDC-C2/2023	EPI_ISL_17988878	XBB.1.16	6/6/2023	China	Sichuan	Abazhou	XBB.1.16*	2023-06-06
40709	hCoV-19/Sichuan/YBCDC-XGCX267/2023	EPI_ISL_17850798	XBB.1.9.1	6/6/2023	China	Sichuan	Yibin	XBB.1.9*	2023-06-06
40712	hCoV-19/Gansu/BYCDC101/2023	EPI_ISL_17837046	FL.4	6/6/2023	China	Gansu	Baiyin	XBB.1.9*	2023-06-06
40713	hCoV-19/Gansu/BYCDC102/2023	EPI_ISL_17837045	XBB.1.16.2	6/6/2023	China	Gansu	Baiyin	XBB.1.16*	2023-06-06
40716	hCoV-19/Hubei/HCDC-XG2086/2023	EPI_ISL_17836996	EG.5.1	6/6/2023	China	Hubei	Xiaogan	XBB.1.9*	2023-06-06
40741	hCoV-19/Shanghai/SCDC-XG06-8223/2023	EPI_ISL_17836681	XBB.1.5	6/6/2023	China	Shanghai		XBB.1.5*	2023-06-06
40767	hCoV-19/Yunnan/YNCDC-1277/2023	EPI_ISL_17830454	XBB.1.22.1	6/6/2023	China	Yunnan		XBB.1.22*	2023-06-06
40768	hCoV-19/Yunnan/YNCDC-1256/2023	EPI_ISL_17830450	EG.5.1	6/6/2023	China	Yunnan		XBB.1.9*	2023-06-06
40769	hCoV-19/Yunnan/YNCDC-1276/2023	EPI_ISL_17830441	XBB.1.22.1	6/6/2023	China	Yunnan		XBB.1.22*	2023-06-06
40774	hCoV-19/Yunnan/YNCDC-1315/2023	EPI_ISL_17830414	FY.3	6/6/2023	China	Yunnan		XBB.1.22*	2023-06-06
40777	hCoV-19/Yunnan/YNCDC-1275/2023	EPI_ISL_17830401	XBB.1.22.1	6/6/2023	China	Yunnan		XBB.1.22*	2023-06-06
40781	hCoV-19/Fujian/FCDC-SM231188/2023	EPI_ISL_17819886	XBB.2.3.2	6/6/2023	China	Fujian	Sanming	XBB.2.3*	2023-06-06
40783	hCoV-19/Fujian/FCDC-QZ06S022/2023	EPI_ISL_17819874	FU.1	6/6/2023	China	Fujian	Quanzhou	XBB.1.16*	2023-06-06
40784	hCoV-19/Fujian/FCDC-QZ06S017/2023	EPI_ISL_17819873	FY.3	6/6/2023	China	Fujian	Quanzhou	XBB.1.22*	2023-06-06
40790	hCoV-19/Taiwan/CDC-W28144/2023	EPI_ISL_17811702	BN.1.2	6/6/2023	China	Taiwan		BA.2.75*	2023-06-06
40791	hCoV-19/Taiwan/CDC-W28138/2023	EPI_ISL_17811701	XBB.2.3.3	6/6/2023	China	Taiwan		XBB.2.3*	2023-06-06
40793	hCoV-19/Taiwan/CDC-W28118/2023	EPI_ISL_17811699	XBB.2.3.3	6/6/2023	China	Taiwan		XBB.2.3*	2023-06-06
40795	hCoV-19/Taiwan/CDC-F83968/2023	EPI_ISL_17811691	XBB.1.9.1	6/6/2023	China	Taiwan		XBB.1.9*	2023-06-06
40837	hCoV-19/Sichuan/ZGCDC-zgxg293/2023	EPI_ISL_17808409	FR.1	6/6/2023	China	Sichuan	Zigong	BA.2.75*	2023-06-06
40839	hCoV-19/Sichuan/ZGCDC-zgxg291/2023	EPI_ISL_17808407	XBB.1.16	6/6/2023	China	Sichuan	Zigong	XBB.1.16*	2023-06-06
40845	hCoV-19/Hubei/HCDC-XY1982/2023	EPI_ISL_17801869	EG.5.1	6/6/2023	China	Hubei	Xiangyang	XBB.1.9*	2023-06-06
40848	hCoV-19/Hubei/HCDC-XY1979/2023	EPI_ISL_17801866	FU.1	6/6/2023	China	Hubei	Xiangyang	XBB.1.16*	2023-06-06
40856	hCoV-19/Hubei/HCDC-SY1966/2023	EPI_ISL_17801834	FL.4	6/6/2023	China	Hubei	Shiyan	XBB.1.9*	2023-06-06
40858	hCoV-19/Jiangxi/JXNC-331/2023	EPI_ISL_17794775	FU.1	6/6/2023	China	Jiangxi		XBB.1.16*	2023-06-06
40859	hCoV-19/Jiangxi/JXNC-329/2023	EPI_ISL_17794773	EG.5.1	6/6/2023	China	Jiangxi		XBB.1.9*	2023-06-06
40861	hCoV-19/Jiangxi/JXNC-327/2023	EPI_ISL_17794771	EG.5.1	6/6/2023	China	Jiangxi		XBB.1.9*	2023-06-06
40862	hCoV-19/Jiangxi/JXNC-326/2023	EPI_ISL_17794770	EG.5.1	6/6/2023	China	Jiangxi		XBB.1.9*	2023-06-06
40866	SARS-CoV-2/Human/CHN/HLJCDC-1480/2023	EPI_ISL_17850369	FR.1	6/6/2023	China	Heilongjiang		BA.2.75*	2023-06-06
40870	SARS-CoV-2/Human/CHN/HLJCDC-1468/2023	EPI_ISL_17850357	XBB.1.16	6/6/2023	China	Heilongjiang		XBB.1.16*	2023-06-06
40874	SARS-CoV-2/Human/CHN/HLJCDC-1414/2023	EPI_ISL_17850308	XBB.1.9.1	6/6/2023	China	Heilongjiang		XBB.1.9*	2023-06-06
40875	SARS-CoV-2/Human/CHN/HLJCDC-1413/2023	EPI_ISL_17850307	FY.3	6/6/2023	China	Heilongjiang		XBB.1.22*	2023-06-06
41034	hCoV-19/Zhejiang/SKLID_ZJU-S95/2023	EPI_ISL_17999286	FY.3.1	6/7/2023	China	Zhejiang	Hangzhou	XBB.1.22*	2023-06-07
41035	hCoV-19/Zhejiang/SKLID_ZJU-S94/2023	EPI_ISL_17999285	FY.3.1	6/7/2023	China	Zhejiang	Hangzhou	XBB.1.22*	2023-06-07
41043	hCoV-19/Xinjiang/XJCDCBAZ-145/2023	EPI_ISL_17998921	GF.1	6/7/2023	China	Xinjiang		XBB.1.5*	2023-06-07
41047	hCoV-19/Xinjiang/XJCDCAKS-097/2023	EPI_ISL_17998897	GF.1	6/7/2023	China	Xinjiang		XBB.1.5*	2023-06-07
41055	hCoV-19/Anhui/HSCDC-73/2023	EPI_ISL_17987962	FE.1.1	6/7/2023	China	Anhui		Others	2023-06-07
41058	hCoV-19/Taiwan/CDC-F84107/2023	EPI_ISL_17984577	FL.15	6/7/2023	China	Taiwan		XBB.1.9*	2023-06-07
41073	hCoV-19/Sichuan/YBCDC-XGCX265/2023	EPI_ISL_17850796	FR.1	6/7/2023	China	Sichuan	Yibin	BA.2.75*	2023-06-07
41082	hCoV-19/Hubei/HCDC-XG2080/2023	EPI_ISL_17837002	FL.2	6/7/2023	China	Hubei	Xiaogan	XBB.1.9*	2023-06-07
41111	hCoV-19/Shanghai/SCDC-XG06-8450/2023	EPI_ISL_17836612	EU.1.1	6/7/2023	China	Shanghai		XBB.1.5*	2023-06-07
41130	hCoV-19/Yunnan/YNCDC-1259/2023	EPI_ISL_17830466	FR.1	6/7/2023	China	Yunnan		BA.2.75*	2023-06-07
41141	hCoV-19/Yunnan/YNCDC-1263/2023	EPI_ISL_17830353	XBB.1.5.24	6/7/2023	China	Yunnan		XBB.1.5*	2023-06-07
41143	hCoV-19/Hong Kong/VK23011887/2023	EPI_ISL_17815599	FU.2	6/7/2023	China	Hong Kong		XBB.1.16*	2023-06-07
41146	hCoV-19/Fujian/FCDC-NP1485/2023	EPI_ISL_17801927	XBB.2.3.6	6/7/2023	China	Fujian	Nanping	XBB.2.3*	2023-06-07
41147	hCoV-19/Hubei/HCDC-XG1993/2023	EPI_ISL_17801880	XBB.1.16	6/7/2023	China	Hubei	Xiaogan	XBB.1.16*	2023-06-07
41152	hCoV-19/Jiangxi/JXNC-330/2023	EPI_ISL_17794774	FL.4	6/7/2023	China	Jiangxi		XBB.1.9*	2023-06-07
41158	SARS-CoV-2/human/CHN/YNCDC-1370/2023	EPI_ISL_17850824	FR.1	6/7/2023	China	Yunnan		BA.2.75*	2023-06-07
41292	hCoV-19/Zhejiang/SKLID_ZJU-S101/2023	EPI_ISL_17999245	FY.3.1	6/8/2023	China	Zhejiang	Hangzhou	XBB.1.22*	2023-06-08
41298	hCoV-19/Xinjiang/XJCDCKZ84/2023	EPI_ISL_17999002	EU.1.1	6/8/2023	China	Xinjiang		XBB.1.5*	2023-06-08
41299	hCoV-19/Xinjiang/XJCDCKZ81/2023	EPI_ISL_17999001	FL.5	6/8/2023	China	Xinjiang		XBB.1.9*	2023-06-08
41318	hCoV-19/Qinghai/QHCDC-HSZ-299/2023	EPI_ISL_17951279	EG.5.1	6/8/2023	China	Qinghai		XBB.1.9*	2023-06-08
41319	hCoV-19/Qinghai/QHCDC-QHSYY-515/2023	EPI_ISL_17951269	FL.2	6/8/2023	China	Qinghai		XBB.1.9*	2023-06-08
41327	hCoV-19/Shanghai/SCDC-HG0612-1911/2023	EPI_ISL_17836956	XBB.1.5.24	6/8/2023	China	Shanghai		XBB.1.5*	2023-06-08
41347	hCoV-19/Shanghai/SCDC-XG06-8467/2023	EPI_ISL_17836595	XBB.1.5	6/8/2023	China	Shanghai		XBB.1.5*	2023-06-08
41359	hCoV-19/Shanghai/SCDC-XG06-8823/2023	EPI_ISL_17836468	XBB.1.9.2	6/8/2023	China	Shanghai		XBB.1.9*	2023-06-08
41362	hCoV-19/Yunnan/YNCDC-1291/2023	EPI_ISL_17830438	FR.1	6/8/2023	China	Yunnan		BA.2.75*	2023-06-08
41363	hCoV-19/Yunnan/YNCDC-1273/2023	EPI_ISL_17830374	XBB.1.5.24	6/8/2023	China	Yunnan		XBB.1.5*	2023-06-08
41366	hCoV-19/Fujian/FCDC-QZ06S015/2023	EPI_ISL_17819879	XBB.1.9.1	6/8/2023	China	Fujian	Quanzhou	XBB.1.9*	2023-06-08
41372	SARS-CoV-2/Human/CHN/HLJCDC-1497/2023	EPI_ISL_17850383	XBB.1.16	6/8/2023	China	Heilongjiang		XBB.1.16*	2023-06-08
41374	SARS-CoV-2/Human/CHN/HLJCDC-1495/2023	EPI_ISL_17850381	FL.2	6/8/2023	China	Heilongjiang		XBB.1.9*	2023-06-08
41382	SARS-CoV-2/human/CHN/LACDC-094/2023	EPI_ISL_17836991	FL.4	6/8/2023	China	Anhui		XBB.1.9*	2023-06-08
41461	hCoV-19/Zhejiang/SKLID_ZJU-S118/2023	EPI_ISL_17999262	FU.1	6/9/2023	China	Zhejiang	Hangzhou	XBB.1.16*	2023-06-09
41462	hCoV-19/Zhejiang/SKLID_ZJU-S114/2023	EPI_ISL_17999258	FL.4	6/9/2023	China	Zhejiang	Hangzhou	XBB.1.9*	2023-06-09
41464	hCoV-19/Zhejiang/SKLID_ZJU-S112/2023	EPI_ISL_17999256	FY.3.1	6/9/2023	China	Zhejiang	Hangzhou	XBB.1.22*	2023-06-09
41465	hCoV-19/Zhejiang/SKLID_ZJU-S111/2023	EPI_ISL_17999255	FY.3.1	6/9/2023	China	Zhejiang	Hangzhou	XBB.1.22*	2023-06-09
41467	hCoV-19/Zhejiang/SKLID_ZJU-S108/2023	EPI_ISL_17999252	FL.2.3	6/9/2023	China	Zhejiang	Hangzhou	XBB.1.9*	2023-06-09
41494	hCoV-19/Qinghai/QHCDC-HSZ-297/2023	EPI_ISL_17951266	EG.5.1	6/9/2023	China	Qinghai		XBB.1.9*	2023-06-09
41497	hCoV-19/Fujian/FCDC-QZ06S025/2023	EPI_ISL_17850198	EG.5.1	6/9/2023	China	Fujian	Quanzhou	XBB.1.9*	2023-06-09
41499	hCoV-19/Hubei/HCDC-XY2121/2023	EPI_ISL_17837011	FL.4	6/9/2023	China	Hubei	Xiangyang	XBB.1.9*	2023-06-09
41521	hCoV-19/Yunnan/YNCDC-1251/2023	EPI_ISL_17830479	FY.3	6/9/2023	China	Yunnan		XBB.1.22*	2023-06-09
41531	hCoV-19/Fujian/FCDC-XM052319/2023	EPI_ISL_17819890	XBB.1.5.24	6/9/2023	China	Fujian	Xiamen	XBB.1.5*	2023-06-09
41660	hCoV-19/Henan/XYCDC-0161/2023	EPI_ISL_17988131	XBB.1.9.1	6/10/2023	China	Henan		XBB.1.9*	2023-06-10
41676	hCoV-19/Fujian/FCDC-NPqz87/2023	EPI_ISL_17850188	XBB.2.3.2	6/10/2023	China	Fujian	Nanping	XBB.2.3*	2023-06-10
41861	hCoV-19/Henan/SQCDC-0067/2023	EPI_ISL_18111098	GF.1	6/11/2023	China	Henan		XBB.1.5*	2023-06-11
41864	hCoV-19/Henan/XYCDC-0165/2023	EPI_ISL_17999230	XBB.1.42	6/11/2023	China	Henan		Others	2023-06-11
41866	hCoV-19/Henan/XYCDC-0163/2023	EPI_ISL_17999228	FR.1.1	6/11/2023	China	Henan		BA.2.75*	2023-06-11
41871	hCoV-19/Sichuan/YBSCDC-XGCX278/2023	EPI_ISL_17989029	FL.15	6/11/2023	China	Sichuan	Yibin	XBB.1.9*	2023-06-11
41879	hCoV-19/Henan/XYCDC-0160/2023	EPI_ISL_17988130	XBB.1.9.1	6/11/2023	China	Henan		XBB.1.9*	2023-06-11
41880	hCoV-19/Taiwan/CDC-W28373/2023	EPI_ISL_17984588	GJ.1	6/11/2023	China	Taiwan		XBB.2.3*	2023-06-11
41894	hCoV-19/Sichuan/ZGCDC-zgxg301/2023	EPI_ISL_17850806	FY.3	6/11/2023	China	Sichuan	Zigong	XBB.1.22*	2023-06-11
41895	hCoV-19/Sichuan/CDCDC-19-CX2131/2023	EPI_ISL_17850741	XBB.1.16	6/11/2023	China	Sichuan	Chengdu	XBB.1.16*	2023-06-11
41896	hCoV-19/Sichuan/CDCDC-19-CX2121/2023	EPI_ISL_17850737	FL.2	6/11/2023	China	Sichuan	Chengdu	XBB.1.9*	2023-06-11
41962	SARS-CoV-2/human/CHN/YNCDC-1455/2023	EPI_ISL_17850908	XBB.1.16	6/11/2023	China	Yunnan		XBB.1.16*	2023-06-11
41963	SARS-CoV-2/human/CHN/LACDC-095/2023	EPI_ISL_17836990	XBB.1.5.24	6/11/2023	China	Anhui		XBB.1.5*	2023-06-11
42221	hCoV-19/Taiwan/CDC-F84525/2023	EPI_ISL_18010274	XBB.1.16.1	6/12/2023	China	Taiwan		XBB.1.16*	2023-06-12
42223	hCoV-19/Anhui/BZCDC-108/2023	EPI_ISL_17999220	FL.2.3	6/12/2023	China	Anhui	Bozhou	XBB.1.9*	2023-06-12
42228	hCoV-19/Xinjiang/XJCDCTLF-63/2023	EPI_ISL_17999021	EG.5.1.1	6/12/2023	China	Xinjiang		XBB.1.9*	2023-06-12
42232	hCoV-19/Henan/XYCDC-0162/2023	EPI_ISL_17988132	XBB.1.9.1	6/12/2023	China	Henan		XBB.1.9*	2023-06-12
42240	hCoV-19/Henan/PYCDC-lg574/2023	EPI_ISL_17972963	XBB.1.9.2	6/12/2023	China	Henan	Puyang	XBB.1.9*	2023-06-12
42244	hCoV-19/Henan/PYCDC-lg571/2023	EPI_ISL_17972956	EG.5.1	6/12/2023	China	Henan	Puyang	XBB.1.9*	2023-06-12
42282	hCoV-19/Hong Kong/VK23012318/2023	EPI_ISL_17952754	XBB.1.5.59	6/12/2023	China	Hong Kong		XBB.1.5*	2023-06-12
